,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,geocode,lat,lng
2325,916386060,1444,174000,60,RL,73.0,9802,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,744,700,0,0.0,0.0,2,1,3,1,TA,7,Typ,0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,4,2010,WD ,Normal,916386060.0,"3103 CEDAR LN, AMES, IOWA, USA","(41.9941706, -93.6494525)",41.9941706,-93.6494525
2326,528250020,1489,192000,60,RL,,8965,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,Unf,0.0,130.0,782.0,GasA,Ex,Y,SBrkr,806,683,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,75,0,0,0,0,,,,0,6,2009,WD ,Normal,528250020.0,"4011 HYDE AVE, AMES, IOWA, USA","(42.0612307, -93.6405633)",42.0612307,-93.6405633
2327,532476080,2503,300000,60,RL,,19522,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,1271,1232,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,564.0,TA,TA,Y,0,99,0,0,182,0,,,,0,2,2007,WD ,Normal,532476080.0,"3321 KINGMAN RD, AMES, IOWA, USA","(42.0378298, -93.66180899999999)",42.0378298,-93.66180899999999
2328,527453070,1055,137500,120,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,120.0,BLQ,492.0,443.0,1055.0,GasA,TA,Y,SBrkr,1055,0,0,1.0,0.0,2,0,2,1,TA,4,Typ,0,,Attchd,1976.0,Unf,1.0,319.0,TA,TA,Y,0,29,0,0,0,0,,,,0,4,2006,WD ,Normal,527453070.0,"1019 KENNEDY ST, AMES, IOWA, USA","(42.05080700000001, -93.625665)",42.05080700000001,-93.625665
2329,902134120,1447,103000,50,RM,56.0,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,N,SBrkr,801,646,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,,,,,0.0,0.0,,,N,80,0,244,0,0,0,,,,0,7,2009,WD ,Normal,902134120.0,"910 BURNETT AVE, AMES, IOWA, USA","(42.03063059999999, -93.6152306)",42.03063059999999,-93.6152306
2330,903452090,1330,116500,70,RM,60.0,7518,Pave,,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,903452090.0,"1123 N 3RD ST, AMES, IOWA, USA","(42.0253963, -93.6266022)",42.0253963,-93.6266022
2331,533212110,1223,147400,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,623,80,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,,,,0,7,2006,WD ,Normal,533212110.0,"2609 STANGE RD, AMES, IOWA, USA","(42.0474337, -93.6452012)",42.0474337,-93.6452012
2332,902301060,1510,87500,70,RM,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,TA,Y,SBrkr,833,677,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,0,0,160,0,0,0,,,,0,6,2009,WD ,Normal,902301060.0,"809 CLARK AVE, AMES, IOWA, USA","(42.0293296, -93.61728839999999)",42.0293296,-93.61728839999999
2333,534276040,864,127500,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,2008.0,Unf,1.0,300.0,Ex,Ex,Y,0,0,0,0,0,0,,,Shed,450,10,2009,WD ,Normal,534276040.0,"2301 FERNDALE AVE, AMES, IOWA, USA","(42.0448843, -93.62373889999999)",42.0448843,-93.62373889999999
2334,909280070,1671,218000,50,RL,81.0,8170,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,Gd,Gd,BrkTil,TA,TA,No,ALQ,526.0,Unf,0.0,496.0,1022.0,GasA,Ex,Y,FuseA,1122,549,0,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1963.0,Unf,2.0,451.0,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD ,Normal,909280070.0,"2110 COUNTRY CLUB BLVD, AMES, IOWA, USA","(42.0165316, -93.64206779999999)",42.0165316,-93.64206779999999
2335,527451640,987,118000,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,483.0,GasA,Gd,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,Gd,5,Typ,0,,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,250,0,0,0,0,0,,,,0,5,2009,WD ,Normal,527451640.0,"1461 BRECKINRIDGE CT, AMES, IOWA, USA","(42.0519992, -93.6297238)",42.0519992,-93.6297238
2336,916460070,1403,202000,20,RL,,8098,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,1136.0,BLQ,116.0,129.0,1381.0,GasA,Ex,Y,SBrkr,1403,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2000.0,Unf,2.0,470.0,TA,TA,Y,0,173,0,0,0,0,,,,0,10,2006,WD ,Normal,916460070.0,"2908 WHITE OAK DR, AMES, IOWA, USA","(41.9962729, -93.6464201)",41.9962729,-93.6464201
2337,528120150,2473,317000,60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,1330,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,192,151,0,0,0,0,,,,0,10,2007,WD ,Normal,528120150.0,"3115 BECKLEY ST, AMES, IOWA, USA","(42.06071, -93.6542738)",42.06071,-93.6542738
2338,902125160,747,80000,30,RM,47.0,4608,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1945.0,Unf,1.0,220.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,Normal,902125160.0,"1230 BURNETT AVE, AMES, IOWA, USA","(42.0343765, -93.6152702)",42.0343765,-93.6152702
2339,535154130,988,149500,20,RL,66.0,9240,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,0,0,,,,0,6,2009,WD ,Normal,535154130.0,"2220 BURNETT AVE, AMES, IOWA, USA","(42.04461999999999, -93.6162595)",42.04461999999999,-93.6162595
2340,527165230,1187,185000,20,RL,,7980,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,Ex,Y,SBrkr,1187,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Attchd,1992.0,Fin,2.0,420.0,TA,TA,Y,483,21,0,0,0,0,,GdPrv,Shed,500,3,2010,WD ,Normal,527165230.0,"3720 COLUMBINE CIR, AMES, IOWA, USA","(42.05772289999999, -93.63549569999999)",42.05772289999999,-93.63549569999999
2341,907412090,1234,179900,20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,0,0,,,,0,1,2008,WD ,Normal,907412090.0,"4805 WALLER ST, AMES, IOWA, USA","(42.0137711, -93.6844704)",42.0137711,-93.6844704
2342,528228465,1266,159895,20,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,,,,0,3,2008,WD ,Normal,528228465.0,"4105 BRICKMAN AVE, AMES, IOWA, USA","(42.061946, -93.6433122)",42.061946,-93.6433122
2343,907126050,990,143000,20,RL,65.0,9757,Pave,,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1995.0,RFn,1.0,440.0,TA,TA,Y,66,0,0,0,92,0,,,,0,10,2009,WD ,Normal,907126050.0,"5428 NORRIS ST, AMES, IOWA, USA","(42.02106759999999, -93.6931098)",42.02106759999999,-93.6931098
2344,906204230,1802,218000,60,RL,87.0,12361,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,Gd,TA,No,GLQ,860.0,Unf,0.0,86.0,946.0,GasA,Ex,Y,SBrkr,964,838,0,0.0,1.0,2,1,3,1,Gd,8,Typ,1,Gd,2Types,2000.0,RFn,4.0,1017.0,TA,TA,Y,450,92,0,0,0,0,,,,0,5,2010,WD ,Normal,906204230.0,"1226 IDAHO CT, AMES, IOWA, USA","(42.033805, -93.68286599999999)",42.033805,-93.68286599999999
2345,903233220,1324,110000,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Gd,Y,SBrkr,741,583,0,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Detchd,1930.0,Unf,1.0,180.0,Fa,TA,Y,0,0,55,0,0,0,,,,0,2,2006,WD ,Normal,903233220.0,"1112 ROOSEVELT AVE, AMES, IOWA, USA","(42.0325665, -93.6222951)",42.0325665,-93.6222951
2346,528280150,1430,170000,80,RL,76.0,9967,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,12,2007,WD ,Normal,528280150.0,"3808 WESTLAWN DR, AMES, IOWA, USA","(42.0585526, -93.6422262)",42.0585526,-93.6422262
2347,527403040,1026,156000,20,RL,61.0,7930,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026,0,0,1.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1969.0,RFn,2.0,440.0,TA,TA,Y,171,48,0,0,0,0,,,,0,7,2009,WD ,Normal,527403040.0,"1406 JEFFERSON ST, AMES, IOWA, USA","(42.054938, -93.6292678)",42.054938,-93.6292678
2348,533253090,1226,190000,120,RL,40.0,3874,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,0.0,419.0,1226.0,GasA,TA,Y,SBrkr,1226,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Fa,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,78,0,0,0,0,,,,0,7,2006,WD ,Normal,533253090.0,"2032 PINEHURST DR, AMES, IOWA, USA","(42.0427457, -93.6490936)",42.0427457,-93.6490936
2349,528180080,1565,282500,120,RL,48.0,5911,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,Ex,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,556.0,TA,TA,Y,196,56,0,0,0,0,,,,0,3,2006,WD ,Normal,528180080.0,"3033 BURNHAM DR, AMES, IOWA, USA","(42.0577366, -93.6525597)",42.0577366,-93.6525597
2350,528118020,2452,309000,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,,,,0,9,2006,WD ,Normal,528118020.0,"3327 PRESTON CIR, AMES, IOWA, USA","(42.0605312, -93.6577492)",42.0605312,-93.6577492
2351,534477030,2136,137900,20,RL,89.0,10680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,2136.0,GasA,TA,N,FuseA,2136,0,0,0.0,0.0,2,0,4,1,TA,7,Mod,0,,Detchd,1951.0,Unf,2.0,528.0,TA,TA,Y,0,30,0,0,0,0,,MnPrv,,0,10,2006,WD ,Normal,534477030.0,"1531 ROOSEVELT AVE, AMES, IOWA, USA","(42.0379556, -93.622902)",42.0379556,-93.622902
2352,532353020,980,110000,20,RL,63.0,9750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,68.0,BLQ,884.0,28.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1969.0,Unf,2.0,400.0,TA,TA,Y,0,28,0,0,0,0,,MnPrv,,0,11,2009,WD ,Normal,532353020.0,"1337 ARIZONA AVE, AMES, IOWA, USA","(42.035805, -93.6762485)",42.035805,-93.6762485
2353,527162120,1636,191000,60,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,0,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,440.0,TA,TA,Y,0,84,0,0,0,0,,,,0,10,2009,WD ,Normal,527162120.0,"3810 BERKSHIRE AVE, AMES, IOWA, USA","(42.0585806, -93.6389004)",42.0585806,-93.6389004
2354,903425110,1710,140000,70,RM,50.0,10300,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,902,808,0,0.0,0.0,2,0,3,1,TA,9,Typ,0,,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,12,11,64,0,0,0,,GdPrv,,0,4,2010,WD ,Normal,903425110.0,"721 NORTHWESTERN AVE, AMES, IOWA, USA","(42.0285397, -93.6239768)",42.0285397,-93.6239768
2355,907285010,1939,227000,60,RL,90.0,11250,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,,,,0,5,2006,WD ,Normal,907285010.0,"4630 CLEMENS BLVD, AMES, IOWA, USA","(42.0177038, -93.6823306)",42.0177038,-93.6823306
2356,907192150,1668,180000,60,RL,72.0,11317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,828,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2.0,500.0,TA,TA,Y,144,68,0,0,0,0,,,,0,9,2007,WD ,Normal,907192150.0,"5443 CLEMENS BLVD, AMES, IOWA, USA","(42.0162951, -93.69312959999999)",42.0162951,-93.69312959999999
2357,532353050,912,144000,20,RL,,12968,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737.0,Unf,0.0,175.0,912.0,GasA,TA,Y,SBrkr,912,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1962.0,Unf,1.0,352.0,TA,TA,Y,140,0,0,0,176,0,,,,0,9,2008,WD ,Normal,532353050.0,"1323 ARIZONA AVE, AMES, IOWA, USA","(42.0352605, -93.6761485)",42.0352605,-93.6761485
2358,528280230,2054,244000,60,RL,,12224,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,297.0,992.0,GasA,Ex,Y,SBrkr,1022,1032,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,390.0,TA,TA,Y,24,48,0,0,0,0,,,,0,7,2009,WD ,Normal,528280230.0,"3840 WESTLAWN DR, AMES, IOWA, USA","(42.0597834, -93.6411572)",42.0597834,-93.6411572
2359,907280090,1992,211000,60,RL,,15295,Pave,,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,,,,0,6,2007,WD ,Normal,907280090.0,"4519 HEMINGWAY DR, AMES, IOWA, USA","(42.0185675, -93.6800918)",42.0185675,-93.6800918
2360,531450090,1294,179200,20,RL,,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,Y,SBrkr,1294,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1991.0,RFn,2.0,496.0,TA,TA,Y,112,51,0,0,0,0,,GdWo,,0,6,2008,WD ,Normal,531450090.0,"1415 KENTUCKY AVE, AMES, IOWA, USA","(42.0358307, -93.6881162)",42.0358307,-93.6881162
2361,905351089,1291,173000,120,RL,,2887,Pave,,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003.0,Unf,0.0,288.0,1291.0,GasA,Ex,Y,SBrkr,1291,0,0,1.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2.0,431.0,TA,TA,Y,307,0,0,0,0,0,,,,0,11,2008,WD ,Normal,905351089.0,"4213 WESTBROOK DR, AMES, IOWA, USA","(42.024664, -93.67622759999999)",42.024664,-93.67622759999999
2362,905452120,1269,134500,60,RL,50.0,9360,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216.0,Gd,TA,CBlock,TA,TA,No,Rec,324.0,Unf,0.0,297.0,621.0,GasA,TA,Y,SBrkr,621,648,0,0.0,0.0,1,1,3,1,TA,7,Typ,0,,Detchd,1962.0,Unf,1.0,280.0,TA,TA,Y,0,236,0,0,0,0,,GdWo,,0,11,2008,WD ,Normal,905452120.0,"301 FRANKLIN AVE, AMES, IOWA, USA","(42.0250273, -93.66512469999999)",42.0250273,-93.66512469999999
2363,923275080,1003,142500,80,RL,37.0,7937,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819.0,Unf,0.0,184.0,1003.0,GasA,TA,Y,SBrkr,1003,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1984.0,Unf,2.0,588.0,TA,TA,Y,120,0,0,0,0,0,,GdPrv,,0,3,2006,WD ,Normal,923275080.0,"502 ELY CIR, AMES, IOWA, USA","(41.9886876, -93.6049604)",41.9886876,-93.6049604
