PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
905108090,1967.0,156500.0,90,RL,0.0,9662.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,1967.0,GasA,TA,Y,SBrkr,1967.0,0.0,0.0,0,0,2,0,6,2,TA,10,Typ,0,No Fireplace,Attchd,Fin,2,580.0,TA,TA,Y,170.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2006,WD ,Normal
914453045,2032.0,300000.0,20,RL,0.0,23730.0,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032.0,0.0,0.0,1,0,3,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,Fin,3,786.0,TA,TA,Y,0.0,46.0,192.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2008,WD ,Normal
535302120,1866.0,135000.0,90,RL,76.0,9482.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,657.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1866.0,1866.0,GasA,Ex,Y,SBrkr,1866.0,0.0,0.0,0,0,2,0,4,2,TA,8,Typ,0,No Fireplace,Detchd,Unf,2,495.0,TA,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,12,2009,WD ,Normal
535456110,900.0,134800.0,20,RL,60.0,7200.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,486.0,180.0,900.0,GasA,TA,Y,SBrkr,900.0,0.0,0.0,0,1,1,0,3,1,Gd,5,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,Y,222.0,32.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2010,WD ,Normal
527328020,1032.0,148000.0,80,RL,0.0,10395.0,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,605.0,Unf,0.0,427.0,1032.0,GasA,TA,Y,SBrkr,1032.0,0.0,0.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,564.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,Shed,500.0,7,2007,WD ,Normal
535380050,1558.0,140000.0,50,RL,60.0,10930.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,0.0,333.0,913.0,GasA,TA,Y,FuseA,1048.0,510.0,0.0,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,1,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2008,WD ,Normal
923250210,988.0,113000.0,20,RL,100.0,21750.0,Pave,No Alley,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,Ex,Y,FuseA,988.0,0.0,0.0,0,0,1,0,2,1,TA,4,Typ,0,No Fireplace,Attchd,RFn,2,520.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2008,WD ,Normal
535454060,1040.0,93500.0,90,RL,60.0,8544.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040.0,0.0,0.0,0,0,2,0,2,2,TA,6,Typ,0,No Fireplace,Detchd,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
534401200,1042.0,161000.0,80,RL,80.0,9200.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,TA,TA,Gd,GLQ,494.0,Unf,0.0,548.0,1042.0,GasA,TA,Y,SBrkr,1042.0,0.0,0.0,0,0,2,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,RFn,2,440.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,5,2007,WD ,Normal
909250030,1666.0,100000.0,50,RL,51.0,9839.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Ex,Y,SBrkr,894.0,772.0,0.0,1,0,1,0,3,1,TA,7,Typ,1,Gd,No Garage,No Garage,0,0.0,No Garage,No Garage,N,0.0,156.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2010,WD ,Normal
527375180,1116.0,167900.0,20,RL,78.0,10140.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,228.0,1116.0,GasA,Ex,Y,SBrkr,1116.0,0.0,0.0,1,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,4,2009,WD ,Normal
905376090,1325.0,216000.0,20,RL,0.0,17541.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1948,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,Gd,Mn,BLQ,300.0,Unf,0.0,109.0,409.0,GasA,Ex,Y,SBrkr,1325.0,0.0,0.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Detchd,Unf,2,576.0,TA,TA,Y,0.0,42.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,WD ,Normal
534476100,1216.0,135000.0,20,RL,80.0,9600.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,TA,CBlock,TA,TA,No,ALQ,996.0,Unf,0.0,60.0,1056.0,GasA,Ex,Y,FuseA,1216.0,0.0,0.0,1,0,1,0,3,1,TA,7,Typ,0,No Fireplace,Attchd,RFn,1,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2006,WD ,Normal
528280100,1886.0,199900.0,60,RL,0.0,11214.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,Y,SBrkr,956.0,930.0,0.0,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,Fin,2,431.0,TA,TA,Y,89.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
528228435,1555.0,192500.0,120,RL,43.0,3182.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1357.0,1373.0,GasA,Ex,Y,SBrkr,1555.0,0.0,0.0,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,430.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2009,WD ,Normal
923250060,1126.0,160000.0,20,RL,80.0,17400.0,Pave,No Alley,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,936.0,Unf,0.0,190.0,1126.0,GasA,Fa,Y,SBrkr,1126.0,0.0,0.0,1,0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,RFn,2,484.0,TA,TA,P,295.0,41.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2006,WD ,Normal
535152230,1478.0,156500.0,20,RL,70.0,8400.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,661.0,628.0,1478.0,GasA,Gd,Y,SBrkr,1478.0,0.0,0.0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,442.0,TA,TA,Y,114.0,0.0,0.0,0.0,216.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2009,WD ,Normal
906340120,1630.0,295493.0,20,RL,61.0,10226.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0.0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,860.0,TA,TA,Y,172.0,42.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,1,2009,WD ,Normal
527107020,1671.0,170000.0,60,RL,0.0,13041.0,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781.0,890.0,0.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,423.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2006,WD ,Normal
528120120,1698.0,275000.0,20,RL,90.0,11520.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Gd,TA,PConc,Ex,TA,No,GLQ,110.0,Unf,0.0,1588.0,1698.0,GasA,Ex,Y,SBrkr,1698.0,0.0,0.0,0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,730.0,TA,TA,Y,192.0,74.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
909425130,1561.0,193000.0,20,RL,90.0,13339.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,875.0,621.0,1561.0,GasA,TA,Y,SBrkr,1561.0,0.0,0.0,1,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,Fin,2,463.0,TA,TA,Y,0.0,148.0,0.0,0.0,120.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2009,WD ,Normal
528181050,1370.0,205000.0,120,RL,41.0,7132.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370.0,0.0,0.0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2010,WD ,Normal
527359160,1324.0,174000.0,80,RL,64.0,8991.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Plywood,Plywood,Stone,130.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,624.0,Rec,604.0,0.0,1228.0,GasA,TA,Y,SBrkr,1324.0,0.0,0.0,0,1,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,Fin,2,585.0,TA,TA,Y,407.0,36.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2007,WD ,Normal
907405140,1710.0,208500.0,60,RL,65.0,8450.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,706.0,Unf,0.0,150.0,856.0,GasA,Ex,Y,SBrkr,856.0,854.0,0.0,1,0,2,1,3,1,Gd,8,Typ,0,No Fireplace,Attchd,RFn,2,548.0,TA,TA,Y,0.0,61.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2008,WD ,Normal
905226030,672.0,108000.0,30,RL,60.0,10200.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672.0,0.0,0.0,0,0,1,0,2,1,TA,4,Typ,0,No Fireplace,Detchd,Unf,1,240.0,TA,TA,N,168.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,8,2008,WD ,Normal
904350045,919.0,95000.0,50,RL,65.0,6001.0,Pave,No Alley,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,368.0,Unf,0.0,232.0,600.0,GasA,Ex,N,SBrkr,600.0,319.0,0.0,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,1,231.0,TA,TA,Y,0.0,0.0,45.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,3,2010,WD ,Normal
535454150,1320.0,138000.0,50,RL,60.0,8064.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,315.0,Unf,0.0,453.0,768.0,GasA,Ex,Y,SBrkr,819.0,501.0,0.0,0,0,2,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,9,2008,WD ,Normal
909452102,1680.0,170000.0,20,RL,0.0,17871.0,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1680.0,1680.0,GasA,Gd,Y,SBrkr,1680.0,0.0,0.0,0,0,2,0,4,1,Gd,7,Typ,0,No Fireplace,Attchd,Unf,2,628.0,TA,TA,Y,152.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2007,WD ,Normal
909250080,1242.0,105000.0,70,RL,43.0,5707.0,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,583.0,583.0,GasA,Gd,Y,FuseF,647.0,595.0,0.0,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1,180.0,Fa,TA,Y,329.0,96.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2009,WD ,Normal
902305090,1774.0,87000.0,70,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095.0,679.0,0.0,1,0,2,0,4,2,TA,8,Min2,0,No Fireplace,2Types,Unf,3,779.0,Fa,Fa,N,0.0,0.0,90.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2006,WD ,Normal
533212050,1200.0,165000.0,160,FV,30.0,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,390.0,Unf,0.0,210.0,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,0.0,1,0,2,1,2,1,Gd,5,Typ,0,No Fireplace,Detchd,RFn,2,480.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
902107030,1456.0,139500.0,75,RM,60.0,6000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Gd,Y,SBrkr,728.0,728.0,0.0,0,0,1,1,4,1,Gd,7,Typ,0,No Fireplace,Detchd,Unf,1,308.0,Fa,Fa,N,0.0,0.0,248.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
914476020,1734.0,126000.0,90,RL,75.0,10125.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1302.0,432.0,0.0,0,0,2,0,4,2,Gd,8,Typ,0,No Fireplace,Attchd,Unf,2,539.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2009,COD,Normal
905225080,2287.0,225000.0,50,RL,81.0,15593.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603.0,Unf,0.0,701.0,1304.0,GasW,TA,Y,SBrkr,1304.0,983.0,0.0,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,667.0,TA,TA,Y,0.0,21.0,114.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
527301245,1688.0,226500.0,20,RL,63.0,12680.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,Unf,0.0,692.0,1675.0,GasA,Ex,Y,SBrkr,1688.0,0.0,0.0,1,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,RFn,2,528.0,TA,TA,Y,0.0,48.0,0.0,0.0,141.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
527451550,1302.0,111750.0,160,RM,21.0,1680.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,Rec,350.0,Unf,0.0,280.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0.0,0,0,2,1,3,1,TA,6,Typ,0,No Fireplace,Detchd,Unf,1,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,12,2008,WD ,Normal
903476090,1864.0,97500.0,190,RM,41.0,5852.0,Pave,No Alley,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169.0,Unf,0.0,851.0,1020.0,GasA,TA,N,FuseF,978.0,886.0,0.0,0,0,2,1,6,1,TA,9,Typ,0,No Fireplace,No Garage,No Garage,0,0.0,No Garage,No Garage,N,0.0,188.0,102.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2009,WD ,Normal
902110090,1347.0,143000.0,20,RM,69.0,5805.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347.0,0.0,0.0,1,1,1,0,3,1,Gd,6,Typ,0,No Fireplace,Detchd,Unf,2,551.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
527132090,1478.0,240000.0,120,RL,61.0,7380.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,1478.0,0.0,0.0,1,0,2,0,2,1,TA,5,Typ,0,No Fireplace,Attchd,Fin,2,495.0,TA,TA,Y,168.0,43.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2009,WD ,Normal
527450220,1218.0,113700.0,160,RM,21.0,2058.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672.0,546.0,0.0,0,0,1,1,4,1,Ex,7,Typ,0,No Fireplace,Detchd,Unf,1,264.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,12,2007,WD ,Normal
909425085,2161.0,263400.0,50,RL,70.0,12392.0,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218.0,943.0,0.0,1,0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,Fin,2,506.0,TA,TA,Y,0.0,96.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2008,WD ,Normal
910200060,1285.0,145400.0,50,RM,50.0,7000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,374.0,Unf,0.0,487.0,861.0,GasA,Ex,Y,SBrkr,861.0,424.0,0.0,0,1,1,0,3,1,TA,6,Typ,0,No Fireplace,Detchd,Fin,2,506.0,TA,TA,Y,96.0,0.0,132.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2006,WD ,Normal
527380240,2340.0,306000.0,60,RL,0.0,14311.0,Pave,No Alley,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,213.0,1236.0,GasA,Ex,Y,SBrkr,1236.0,1104.0,0.0,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,3,787.0,TA,TA,Y,192.0,180.0,218.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,6,2008,WD ,Normal
