pid,gr_liv_area,sale_price,ms_sub_class,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,exterior1st,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale
909256060,1639,115000,50,RL,51.0,10480,NA,Reg,Lvl,Inside,Gtl,SWISU,1Fam,1.5Fin,6,5,Gable,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,Ex,1,FuseA,1166,0,473,0.0,0.0,1,0,3,1,TA,6,Maj2,0,NA,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,3,2008,WD ,Normal,11.652687407345388,0,0,0,72,58
527108030,2064,250000,60,RL,50.0,13128,NA,IR1,HLS,CulDSac,Gtl,Gilbert,1Fam,2Story,8,5,Gable,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,Ex,1,SBrkr,1074,990,0,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,0,NA,NA,0,1,2006,WD ,Normal,12.429216196844385,0,0,0,1,1
906475100,1643,195000,20,RL,49.0,11500,NA,IR1,Bnk,CulDSac,Gtl,ClearCr,1Fam,1Story,6,6,Flat,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,LwQ,262.0,ALQ,723.0,197.0,1182.0,Ex,1,SBrkr,1643,0,0,1.0,0.0,2,0,2,1,TA,6,Typ,1,Gd,Attchd,1966.0,Unf,2.0,438.0,TA,TA,Y,339,0,0,0,0,0,NA,NA,0,3,2008,WD ,Normal,12.180754837545884,0,0,0,42,42
907275010,1513,220000,20,RL,90.0,15750,NA,Reg,Lvl,FR3,Gtl,CollgCr,1Fam,1Story,8,5,Gable,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,1462.0,Ex,1,SBrkr,1513,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2.0,521.0,TA,TA,Y,135,34,0,0,0,0,NA,NA,0,6,2009,WD ,Normal,12.301382825334498,0,1,0,10,9
527404100,950,119500,20,RL,61.0,9758,NA,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Gable,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412.0,LwQ,287.0,251.0,950.0,TA,1,SBrkr,950,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1981.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2007,WD ,Normal,11.691071650353702,0,0,0,36,36
905403150,1094,155000,20,RL,85.0,10452,NA,IR1,Lvl,Inside,Gtl,Edwards,1Fam,1Story,6,5,Hip,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,Ex,1,SBrkr,1094,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2.0,495.0,TA,TA,Y,0,0,0,0,287,0,NA,NA,0,6,2008,WD ,Normal,11.951180395901384,0,0,0,55,55
533350120,1671,290000,20,RL,103.0,16280,NA,Reg,Lvl,Inside,Gtl,Veenker,1Fam,1Story,8,9,Gable,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,382.0,0.0,1426.0,Ex,1,SBrkr,1671,0,0,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Gd,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280,90,0,0,0,0,GdWo,NA,0,5,2008,WD ,Normal,12.577636201962656,0,0,0,32,1
909254010,1228,137000,70,RL,53.0,7155,NA,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2Story,7,8,Gambrel,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,600.0,600.0,Ex,1,SBrkr,628,600,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1918.0,Unf,1.0,215.0,Fa,TA,Y,0,113,0,0,195,0,MnPrv,NA,0,5,2009,WD ,Normal,11.827736204810265,0,0,0,91,19
533221040,1512,180000,160,FV,34.0,2998,NA,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,756.0,Ex,1,SBrkr,756,756,0,1.0,0.0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,0,8,2009,WD ,Normal,12.100712129872347,0,0,0,9,9
902401120,2775,325000,75,RM,75.0,13500,NA,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2.5Unf,10,9,Gable,Wd Sdng,None,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1237.0,1237.0,Gd,1,SBrkr,1521,1254,0,0.0,0.0,3,1,3,1,Gd,9,Typ,1,Gd,Detchd,1988.0,Unf,2.0,880.0,Gd,TA,Y,105,502,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,12.691580461311874,0,1,1,115,8
533254050,1740,241600,20,RL,110.0,15417,NA,Reg,Lvl,Inside,Gtl,Veenker,1Fam,1Story,7,5,Gable,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,LwQ,121.0,Unf,0.0,1619.0,1740.0,TA,1,SBrkr,1740,0,0,0.0,0.0,1,1,2,1,Gd,7,Typ,0,NA,Attchd,1981.0,RFn,2.0,540.0,TA,TA,Y,228,20,218,0,0,0,NA,NA,0,6,2009,WD ,Normal,12.395038745042797,0,0,0,28,28
535178120,1382,153000,20,RL,70.0,8750,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Gable,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,Gd,1,FuseA,1382,0,0,0.0,1.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,GdWo,NA,0,7,2009,WD ,Normal,11.938193200374572,0,0,0,54,54
527403020,1056,142000,20,RL,65.0,8450,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,281.0,1056.0,Ex,1,SBrkr,1056,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1968.0,Unf,1.0,304.0,TA,TA,Y,0,85,184,0,0,0,NA,NA,0,7,2010,WD ,Normal,11.8635823365834,0,0,0,42,42
916125360,1687,160000,20,RL,65.0,57200,NA,IR1,Bnk,Inside,Sev,Timber,1Fam,1Story,5,5,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,353.0,Rec,334.0,60.0,747.0,TA,1,SBrkr,1687,0,0,1.0,0.0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966.0,Unf,2.0,572.0,TA,TA,N,0,0,50,0,0,0,NA,NA,0,6,2010,WD ,Normal,11.982929094215963,0,0,0,62,60
909277040,1938,198000,50,RL,65.0,11700,Grvl,IR1,HLS,Inside,Mod,Crawfor,1Fam,1.5Fin,5,6,Gable,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,Ex,1,SBrkr,1265,673,0,0.0,0.0,2,0,4,1,Gd,7,Min2,1,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,12.196022309676671,0,0,0,71,13
527302175,1586,181000,20,RL,48.0,17043,NA,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,1Story,6,5,Gable,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0.0,Unf,0.0,1362.0,1362.0,TA,1,SBrkr,1586,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2.0,435.0,TA,TA,Y,192,0,0,0,0,0,NA,NA,0,1,2009,WD ,Normal,12.106252310247962,0,0,0,30,11
905101490,1121,139000,20,RL,80.0,8816,NA,Reg,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,6,Gable,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,651.0,Unf,0.0,470.0,1121.0,TA,1,SBrkr,1121,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1963.0,Unf,2.0,480.0,TA,TA,Y,0,80,0,0,0,0,MnPrv,NA,0,6,2009,WD ,Normal,11.842229212112828,0,1,0,46,46
907227100,875,117000,20,RL,60.0,7200,NA,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,4,8,Gable,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,0.0,0.0,385.0,Gd,1,SBrkr,875,0,0,0.0,0.0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1975.0,Unf,2.0,728.0,TA,TA,Y,352,0,0,0,0,0,NA,NA,0,10,2007,WD ,Normal,11.669929213779891,0,0,0,35,1
911370510,1646,246000,120,RM,44.0,3811,NA,IR1,HLS,Corner,Mod,Crawfor,TwnhsE,1Story,8,5,Hip,CemntBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,Ex,1,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,NA,NA,0,5,2010,WD ,Normal,12.4130868149145,0,1,0,6,5
907414030,1414,185500,20,RL,65.0,8773,NA,Reg,Lvl,FR2,Gtl,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,Ex,1,SBrkr,1414,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132,105,0,0,0,0,NA,NA,0,5,2010,WD ,Normal,12.130810161029627,0,0,0,6,6
909275110,1718,238000,70,RL,60.0,7230,NA,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2.5Unf,7,7,Gable,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,851.0,851.0,Gd,1,SBrkr,867,851,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Detchd,1927.0,Unf,2.0,264.0,TA,TA,Y,291,0,60,0,153,0,GdPrv,NA,0,10,2007,WD ,Normal,12.380025952653613,0,0,0,80,15
905200260,1774,165000,80,RL,88.0,15400,NA,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,SLvl,5,5,Hip,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,552.0,TA,1,SBrkr,904,611,259,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1961.0,Unf,1.0,384.0,TA,TA,Y,290,40,0,0,0,0,NA,NA,0,7,2009,WD ,Normal,12.013700752882718,0,0,0,48,48
902105130,672,64000,30,RM,60.0,4800,NA,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,5,4,Gable,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,TA,1,SBrkr,672,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1950.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,8,2008,WD ,Normal,11.06663836234181,0,0,0,68,58
534453140,906,87000,70,RL,50.0,4882,NA,IR1,Bnk,Inside,Mod,BrkSide,1Fam,2Story,4,7,Gable,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,120.0,Unf,0.0,228.0,348.0,TA,1,SBrkr,453,453,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Basment,1937.0,Unf,1.0,231.0,Fa,TA,Y,0,0,0,0,0,0,NA,NA,0,9,2008,WD ,Normal,11.37366339763672,1,1,0,71,58
907203070,876,127000,20,RL,68.0,7480,NA,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,6,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480.0,Unf,0.0,396.0,876.0,TA,1,SBrkr,876,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,6,2010,WD ,Normal,11.751942365440728,0,0,0,38,38
910226040,1955,165500,50,RM,75.0,9000,NA,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,5,Gable,WdShing,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,Gd,1,FuseA,1151,804,0,0.0,0.0,2,0,4,1,TA,7,Typ,0,NA,Attchd,1958.0,Fin,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,1,2008,WD ,Normal,12.016726473799254,0,0,0,50,50
905451410,1057,137000,20,RL,70.0,10519,NA,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,8,Hip,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,Gd,1,SBrkr,1057,0,0,0.0,1.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1955.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,3,2006,WD ,Normal,11.827736204810265,0,0,0,51,7
907295020,1493,208900,20,RL,75.0,13125,NA,Reg,Lvl,Inside,Mod,CollgCr,1Fam,1Story,6,5,Gable,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,Ex,1,SBrkr,1493,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,508.0,TA,TA,Y,140,39,0,0,0,0,NA,NA,0,4,2008,WD ,Normal,12.249610947544657,0,0,0,11,10
533250190,1494,279700,120,RL,50.0,9466,NA,IR2,Lvl,FR2,Gtl,Veenker,TwnhsE,1Story,8,5,Gable,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,457.0,ALQ,1037.0,0.0,1494.0,Ex,1,SBrkr,1494,0,0,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,1994.0,Fin,2.0,478.0,TA,TA,Y,0,30,0,0,217,0,NA,NA,0,5,2007,WD ,Normal,12.541472879190051,0,0,0,13,12
527450010,1092,105500,160,RM,24.0,2760,NA,Reg,Lvl,Inside,Gtl,BrDale,TwnhsE,2Story,6,5,Gable,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,TA,1,SBrkr,525,567,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,12,2006,WD ,Normal,11.56646623189826,0,0,0,33,33
906385020,1222,187000,20,RL,64.0,7360,NA,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,Stone,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1198.0,1222.0,Ex,1,SBrkr,1222,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2009.0,RFn,2.0,615.0,TA,TA,Y,0,54,0,0,0,0,NA,NA,0,3,2010,WD ,Normal,12.138863895836725,0,0,0,0,0
902109140,1960,124500,90,RM,60.0,7596,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Duplex,2Story,5,5,Hip,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,Gd,1,SBrkr,960,1000,0,0.0,0.0,2,0,4,2,TA,10,Typ,0,NA,Detchd,1952.0,Unf,2.0,400.0,TA,TA,N,0,0,0,0,0,0,NA,NA,0,7,2009,COD,Normal,11.7320609948869,0,1,0,57,57
534403100,1350,168500,80,RL,82.0,9020,NA,Reg,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,6,5,Gable,Plywood,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624.0,Rec,336.0,288.0,1248.0,TA,1,SBrkr,1350,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1964.0,RFn,2.0,520.0,TA,TA,Y,176,0,0,0,0,0,GdPrv,NA,0,6,2008,WD ,Normal,12.034691028774551,0,1,0,44,44
535453080,1040,152000,20,RL,65.0,7500,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,Hip,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,574.0,Unf,0.0,466.0,1040.0,Ex,1,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1959.0,RFn,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,NA,Shed,0,7,2007,WD ,Normal,11.931635799828411,0,0,0,48,4
528250100,1430,180000,80,RL,65.0,7750,NA,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,Ex,1,SBrkr,774,656,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,400.0,TA,TA,Y,180,0,0,0,0,0,NA,NA,0,4,2010,WD ,Normal,12.100712129872347,0,0,0,10,10
907130100,1764,231500,60,RL,65.0,15426,NA,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,5,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,821.0,Unf,0.0,107.0,928.0,Ex,1,SBrkr,928,836,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1997.0,RFn,2.0,470.0,TA,TA,Y,276,99,0,0,0,0,MnPrv,NA,0,8,2009,WD ,Normal,12.352335152508426,0,0,0,12,12
535152280,1364,132000,20,RL,70.0,8400,NA,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,5,Gable,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623.0,Unf,0.0,556.0,1179.0,Gd,1,SBrkr,1364,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1957.0,RFn,1.0,331.0,TA,TA,Y,0,60,0,0,0,0,GdPrv,NA,0,3,2006,WD ,Normal,11.790557201568507,0,1,0,49,49
528166090,2452,445000,20,RL,110.0,15274,NA,IR1,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,9,5,Hip,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,2452.0,Ex,1,SBrkr,2452,0,0,2.0,0.0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2003.0,Fin,3.0,886.0,TA,TA,Y,0,116,0,0,0,0,MnPrv,NA,0,7,2009,WD ,Normal,13.005829561148378,0,0,0,6,6
528480040,1953,252000,60,FV,85.0,10574,NA,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,Ex,1,SBrkr,1082,871,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,RFn,3.0,1043.0,TA,TA,Y,160,50,0,0,0,0,NA,NA,0,5,2009,WD ,Normal,12.43718436649356,0,0,0,4,3
535300040,1216,129500,20,RL,75.0,10050,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Hip,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,928.0,1216.0,TA,1,SBrkr,1216,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1955.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,8,2007,WD ,Normal,11.771436160121729,0,0,0,52,52
533215070,1557,305000,120,FV,35.0,4109,NA,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,9,5,Gable,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1141.0,Unf,0.0,416.0,1557.0,Ex,1,SBrkr,1557,0,0,1.0,0.0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,1999.0,RFn,2.0,484.0,TA,TA,Y,124,113,0,0,0,0,NA,NA,0,6,2008,WD ,Normal,12.628067055589549,0,0,0,9,8
527451520,987,94500,160,RM,21.0,1680,NA,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,6,5,Gable,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,TA,1,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,6,2006,WD ,Normal,11.456355113481834,0,0,0,34,34
905475270,864,118000,20,RL,60.0,5400,NA,Reg,HLS,Inside,Gtl,SWISU,1Fam,1Story,5,5,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,453.0,Unf,0.0,411.0,864.0,TA,1,SBrkr,864,0,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1958.0,Unf,1.0,399.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,11.6784399034478,0,0,0,49,49
908102030,796,85000,30,RL,67.0,8777,NA,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,7,Gable,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,Gd,1,FuseA,796,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,P,328,0,164,0,0,0,MnPrv,NA,0,5,2008,WD ,Normal,11.350406535472452,0,1,0,98,58
923125030,1600,81500,20,A (agr),125.0,31250,NA,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,1,3,Gable,CBlock,None,0.0,TA,Fa,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,1,FuseA,1600,0,0,0.0,0.0,1,1,3,1,TA,6,Mod,0,NA,Attchd,1951.0,Unf,1.0,270.0,Fa,TA,N,0,0,135,0,0,0,NA,NA,0,5,2006,WD ,Normal,11.308358299228956,0,1,0,55,55
909177100,2650,160000,90,RH,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,SWISU,Duplex,2Story,4,6,Flat,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,1,SBrkr,862,1788,0,0.0,0.0,3,0,6,2,TA,10,Min2,0,NA,NA,,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,Shed,500,2,2010,WD ,Normal,11.982929094215963,0,0,0,43,43
902302150,2337,90000,190,RM,85.0,13600,Grvl,Reg,Lvl,Inside,Gtl,OldTown,2fmCon,2Story,5,5,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,TA,0,SBrkr,1422,915,0,0.0,0.0,2,0,5,2,TA,10,Min2,0,NA,Detchd,1945.0,Unf,2.0,560.0,TA,TA,Y,0,57,0,0,0,0,NA,NA,0,9,2007,WD ,Normal,11.407564949312402,0,0,0,107,57
907201160,1388,157500,60,RL,50.0,8340,NA,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,6,Gable,HdBoard,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,TA,1,SBrkr,686,702,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1977.0,Unf,1.0,317.0,TA,TA,Y,406,36,0,0,0,0,NA,NA,0,12,2006,WD ,Normal,11.967180737247824,0,0,0,29,29
527453060,1456,148500,160,RL,24.0,2280,NA,Reg,Lvl,FR2,Gtl,NPkVill,Twnhs,2Story,6,6,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,855.0,TA,1,SBrkr,855,601,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,Unf,2.0,440.0,TA,TA,Y,87,0,0,0,0,0,NA,NA,0,7,2009,WD ,Normal,11.908340237224891,0,0,0,33,33
905225020,2654,158000,60,RL,99.0,16779,NA,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,2Story,5,4,Gable,Wd Sdng,BrkFace,356.0,TA,Fa,CBlock,Gd,TA,No,BLQ,267.0,Unf,0.0,404.0,671.0,Fa,1,SBrkr,1567,1087,0,0.0,0.0,3,0,4,1,TA,11,Mod,1,Gd,Attchd,1946.0,Unf,2.0,638.0,TA,TA,Y,128,570,0,0,0,0,NA,Shed,500,5,2007,WD ,Normal,11.970350312009105,0,1,0,87,11
528181010,1367,192000,120,RL,135.0,12304,NA,IR3,Lvl,Corner,Gtl,NridgHt,TwnhsE,1Story,7,5,Gable,VinylSd,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,1367.0,Ex,1,SBrkr,1367,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,0,33,0,0,0,0,NA,NA,0,6,2008,WD ,Normal,12.165250651009918,0,0,0,3,3
917425190,1572,186700,20,RL,50.0,35133,NA,Reg,Lvl,Inside,Mod,Timber,1Fam,1Story,5,4,Hip,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159.0,Unf,0.0,413.0,1572.0,Gd,1,SBrkr,1572,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3.0,995.0,TA,TA,Y,0,263,0,0,263,0,NA,NA,0,5,2007,WD ,Normal,12.137258329529814,0,0,0,44,44
