pid,gr_liv_area,sale_price,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale,land_contour_bnk,land_contour_hls,land_contour_low,alley_grvl,alley_pave,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,exterior1st_asbshng,exterior1st_asphshn,exterior1st_brkcomm,exterior1st_brkface,exterior1st_cblock,exterior1st_cemntbd,exterior1st_hdboard,exterior1st_imstucc,exterior1st_metalsd,exterior1st_plywood,exterior1st_precast,exterior1st_stucco,exterior1st_wd sdng,exterior1st_wdshing,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage_type_2types,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na,misc_feature_gar2,misc_feature_othr,misc_feature_shed,misc_feature_tenc,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_vwd,sale_condition_abnorml,sale_condition_adjland,sale_condition_alloca,sale_condition_family,sale_condition_partial,ms_sub_class_120,ms_sub_class_150,ms_sub_class_160,ms_sub_class_180,ms_sub_class_190,ms_sub_class_30,ms_sub_class_40,ms_sub_class_45,ms_sub_class_50,ms_sub_class_60,ms_sub_class_70,ms_sub_class_75,ms_sub_class_80,ms_sub_class_85,ms_sub_class_90,ms_zoning_a (agr),ms_zoning_c (all),ms_zoning_fv,ms_zoning_i (all),ms_zoning_rh,ms_zoning_rm,yr_sold_2007,yr_sold_2008,yr_sold_2009,yr_sold_2010
527162130,1804,189000,60.0,7500,4,3,7,5,0.0,3,3,3,3,1,1,0.0,1,0.0,994.0,994.0,4,1,4,1028,776,0,0.0,0.0,2,1,3,1,4,7,7,1,3,3,2.0,442.0,3,3,3,140,60,0,0,0,0,0,0,6,12.14950229404178,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535450070,1268,133000,60.0,12144,4,3,5,7,0.0,4,3,3,3,1,3,375.0,1,0.0,457.0,832.0,4,1,4,1036,0,232,0.0,0.0,1,0,3,1,3,6,7,1,4,1,1.0,288.0,3,3,3,0,28,0,0,0,0,0,0,9,11.79810440720389,0,0,0,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905107310,1034,149900,49.0,8014,3,3,6,5,23.0,3,3,4,3,4,6,456.0,1,0.0,0.0,456.0,3,1,4,1034,0,0,0.0,1.0,1,0,3,1,3,5,7,1,2,3,2.0,504.0,3,3,3,0,0,0,0,0,0,0,0,6,11.917723684090689,0,0,0,31,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
902104020,1416,156500,60.0,9600,4,3,6,8,0.0,3,3,3,3,1,3,381.0,1,0.0,399.0,780.0,5,1,4,940,476,0,0.0,1.0,1,0,3,1,4,7,7,0,0,1,2.0,400.0,3,3,3,0,24,0,0,0,0,0,0,6,11.960811288962343,0,0,0,106,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905109130,2260,328000,80.0,14000,4,2,7,5,0.0,4,3,5,3,4,6,1201.0,1,0.0,105.0,1306.0,5,1,4,1306,954,0,1.0,0.0,2,1,3,1,4,7,7,0,0,2,2.0,533.0,3,3,3,296,44,0,0,0,0,0,0,4,12.70076888736628,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
527146010,1734,239500,57.0,8013,3,3,8,5,0.0,4,3,4,3,1,6,741.0,1,0.0,846.0,1587.0,5,1,4,1734,0,0,1.0,0.0,2,0,2,1,4,6,7,0,0,2,2.0,528.0,3,3,3,52,50,0,0,0,0,0,0,9,12.386308695833106,0,0,0,14,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527107090,1384,177900,53.0,14137,3,3,5,5,0.0,4,3,4,3,1,6,450.0,1,0.0,898.0,1348.0,4,1,4,1384,0,0,1.0,0.0,2,0,3,1,4,7,7,0,0,1,2.0,404.0,3,3,3,0,39,0,0,0,0,0,0,11,12.088976873653928,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535152250,1314,145000,70.0,8400,4,3,5,6,0.0,3,4,3,3,1,3,922.0,1,0.0,392.0,1314.0,3,1,4,1314,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,2,1.0,294.0,3,3,3,250,0,0,0,0,0,0,0,6,11.884489021402713,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902401010,1111,116900,65.0,5700,4,3,7,7,0.0,3,3,3,3,1,1,0.0,1,0.0,572.0,572.0,3,1,4,572,539,0,0.0,0.0,1,0,2,1,3,5,7,1,4,1,1.0,288.0,3,3,3,0,0,176,0,0,0,0,0,8,11.66907414746016,0,0,0,82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
528363130,2622,325000,98.0,12256,3,3,8,5,362.0,4,3,5,3,3,6,1032.0,1,0.0,431.0,1463.0,5,1,4,1500,1122,0,1.0,0.0,2,1,3,1,4,9,7,2,3,2,2.0,712.0,3,3,3,186,32,0,0,0,0,0,0,4,12.691580461311874,0,0,0,16,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534201250,1770,155000,72.0,8640,4,3,5,5,300.0,3,3,4,2,2,5,361.0,3,483.0,56.0,900.0,5,1,4,884,886,0,1.0,0.0,1,1,4,1,3,7,7,0,0,2,2.0,530.0,3,3,3,0,60,0,0,270,0,0,455,6,11.951180395901384,0,1,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527455100,1456,144000,24.0,2179,4,3,6,5,0.0,3,3,4,3,1,5,70.0,1,0.0,785.0,855.0,4,1,4,855,601,0,0.0,0.0,2,1,3,1,3,6,7,1,3,2,2.0,460.0,3,3,3,0,28,0,0,0,0,0,0,7,11.877568578558138,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528240050,1720,188000,65.0,8010,3,3,7,5,0.0,4,3,4,3,1,1,0.0,1,0.0,840.0,840.0,5,1,4,840,880,0,0.0,0.0,2,1,3,1,4,7,7,1,4,3,2.0,400.0,3,3,3,138,48,0,0,0,0,0,0,7,12.144197241812089,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
906424010,1511,225000,80.0,11454,2,3,8,5,302.0,4,3,4,3,4,6,770.0,1,0.0,631.0,1401.0,5,1,4,1511,0,0,1.0,0.0,2,0,3,1,4,6,7,1,2,3,3.0,811.0,3,3,3,168,42,0,0,0,0,0,0,2,12.323855681186558,0,0,0,13,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
535456020,1150,141000,70.0,7945,4,3,5,6,0.0,3,3,3,3,1,5,179.0,4,506.0,465.0,1150.0,5,1,3,1150,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,2,1.0,300.0,3,3,3,0,0,0,0,0,0,0,0,5,11.856515169360303,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535125090,1986,205000,85.0,13600,4,3,7,6,176.0,3,3,3,3,1,4,454.0,1,0.0,314.0,768.0,3,1,4,1186,800,0,0.0,0.0,2,1,3,1,3,7,7,3,2,1,2.0,486.0,3,3,3,0,42,0,0,189,0,0,0,10,12.230765258120543,0,0,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905477050,1347,107500,70.0,7000,4,3,5,7,0.0,3,3,4,3,4,6,969.0,1,0.0,148.0,1117.0,3,1,4,820,527,0,1.0,0.0,1,0,3,1,3,5,7,0,0,0,0.0,0.0,0,0,1,85,0,148,0,0,0,0,0,1,11.585246126549857,0,0,0,98,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
923228370,1092,85500,21.0,1890,4,3,4,6,0.0,3,3,3,3,1,3,294.0,1,0.0,252.0,546.0,3,1,4,546,546,0,0.0,0.0,1,1,3,1,3,5,7,0,0,1,1.0,286.0,3,3,3,0,0,64,0,0,0,0,0,6,11.356271654924852,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
535425010,2978,242000,96.0,11275,4,3,7,7,300.0,4,4,4,3,1,1,0.0,1,0.0,710.0,710.0,5,1,4,1898,1080,0,0.0,0.0,2,1,5,1,4,11,7,1,4,3,2.0,564.0,3,3,3,240,0,0,0,0,0,0,0,6,12.396693005138824,0,0,1,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
907425030,848,149000,65.0,4438,4,3,6,5,205.0,4,3,4,3,3,6,662.0,1,0.0,186.0,848.0,5,1,4,848,0,0,1.0,0.0,1,0,1,1,4,3,7,1,4,2,2.0,420.0,3,3,3,149,0,0,0,0,0,0,0,1,11.911701584927595,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
909254100,1461,135000,53.0,7155,4,3,6,8,0.0,3,3,3,3,1,1,0.0,1,0.0,686.0,686.0,3,1,4,686,775,0,0.0,0.0,1,0,3,1,3,6,7,1,4,1,1.0,225.0,3,3,1,0,0,116,0,0,0,3,0,7,11.813030057420567,0,0,0,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533253210,1226,206000,40.0,3880,3,3,8,6,0.0,4,3,4,3,4,6,1052.0,1,0.0,174.0,1226.0,3,1,4,1226,0,0,1.0,0.0,1,0,1,1,4,4,7,1,3,3,2.0,484.0,3,3,3,223,78,0,0,0,0,0,0,1,12.235631447771718,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
908203090,876,85000,64.0,6410,4,2,4,5,0.0,3,3,3,3,1,2,332.0,3,243.0,301.0,876.0,3,1,3,876,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,1,1.0,320.0,3,3,3,0,0,0,0,0,0,3,0,3,11.350406535472452,0,0,0,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907255060,1786,300000,49.0,14860,2,3,8,5,240.0,4,3,5,3,4,6,1538.0,1,0.0,240.0,1778.0,5,1,4,1786,0,0,1.0,0.0,2,0,3,1,4,6,7,1,4,2,3.0,715.0,3,3,3,182,35,0,0,0,0,0,0,6,12.611537753638338,0,0,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528366040,2799,315000,65.0,12585,3,3,8,5,420.0,4,3,4,3,1,2,247.0,6,1039.0,0.0,1286.0,5,1,4,1565,1234,0,1.0,0.0,2,1,3,1,4,8,7,1,3,3,3.0,704.0,3,3,3,432,136,0,0,0,0,0,0,10,12.66032791780777,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534127080,2411,240050,80.0,8000,4,3,6,6,525.0,3,3,3,3,1,3,915.0,1,0.0,93.0,1008.0,3,1,4,1403,1008,0,1.0,0.0,2,1,4,1,3,8,7,1,1,2,2.0,570.0,3,3,3,0,192,0,0,0,0,0,0,6,12.388602513959086,0,0,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
528228455,1220,180000,43.0,3182,4,3,7,5,16.0,4,3,4,3,3,6,16.0,1,0.0,1204.0,1220.0,5,1,4,1220,0,0,0.0,0.0,2,0,2,1,4,5,7,1,4,3,2.0,397.0,3,3,3,100,16,0,0,0,0,0,0,8,12.100712129872347,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535380140,1436,139000,60.0,10836,4,3,5,5,0.0,3,3,3,3,1,1,0.0,1,0.0,892.0,892.0,5,1,4,1254,182,0,0.0,1.0,1,0,3,1,3,7,7,1,4,1,4.0,1488.0,2,3,1,0,0,100,0,0,0,2,0,6,11.842229212112828,0,0,0,86,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527163070,1470,185000,80.0,9765,2,3,6,8,68.0,5,4,4,4,1,5,310.0,1,0.0,370.0,680.0,4,1,4,680,790,0,0.0,0.0,2,1,3,1,3,6,7,1,3,3,2.0,420.0,3,3,3,232,63,0,0,0,0,0,480,4,12.128111104060462,0,0,0,16,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907130110,1499,187000,65.0,12438,3,3,6,5,68.0,4,3,4,3,1,1,0.0,1,0.0,781.0,781.0,5,1,4,795,704,0,0.0,0.0,2,1,3,1,4,6,7,1,3,2,2.0,473.0,3,3,3,413,91,0,0,0,0,0,0,8,12.138863895836725,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528116030,1850,326000,98.0,16033,3,3,9,5,378.0,4,3,5,3,4,6,1261.0,1,0.0,572.0,1833.0,5,1,4,1850,0,0,1.0,0.0,2,0,3,1,4,8,7,1,4,3,3.0,772.0,3,3,3,519,112,0,0,0,0,0,0,3,12.694652660348844,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
